#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P28905	uniprotkb:P28632	intact:EBI-549169|uniprotkb:P11649|uniprotkb:Q2M650	intact:EBI-549176|uniprotkb:Q2M5U6	psi-mi:holc_ecoli(display_long)|uniprotkb:holC(gene name)|psi-mi:holC(display_short)|uniprotkb:b4259(locus name)|uniprotkb:JW4216(locus name)	psi-mi:hold_ecoli(display_long)|uniprotkb:holD(gene name)|psi-mi:holD(display_short)|uniprotkb:b4372(locus name)|uniprotkb:JW4334(locus name)	psi-mi:"MI:0065"(isothermal titration calorimetry)	Marceau et al. (2011)	doi:10.1038/emboj.2011.305|pubmed:21857649|imex:IM-16681|mint:MINT-8298659	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7085866|mint:MINT-8299366|imex:IM-16681-4	intact-miscore:0.95
uniprotkb:P28905	uniprotkb:P0AGE0	intact:EBI-549169|uniprotkb:P11649|uniprotkb:Q2M650	intact:EBI-1118620|uniprotkb:P02339|uniprotkb:Q2M6P5	psi-mi:holc_ecoli(display_long)|uniprotkb:holC(gene name)|psi-mi:holC(display_short)|uniprotkb:b4259(locus name)|uniprotkb:JW4216(locus name)	psi-mi:ssb_ecoli(display_long)|uniprotkb:Helix-destabilizing protein(gene name synonym)|uniprotkb:ssb(gene name)|psi-mi:ssb(display_short)|uniprotkb:exrB(gene name synonym)|uniprotkb:lexC(gene name synonym)|uniprotkb:b4059(locus name)|uniprotkb:JW4020(locus name)	psi-mi:"MI:0065"(isothermal titration calorimetry)	Marceau et al. (2011)	doi:10.1038/emboj.2011.305|pubmed:21857649|imex:IM-16681|mint:MINT-8298659	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7085866|mint:MINT-8299366|imex:IM-16681-4	intact-miscore:0.85
uniprotkb:P28905	uniprotkb:P28632	intact:EBI-549169|uniprotkb:P11649|uniprotkb:Q2M650	intact:EBI-549176|uniprotkb:Q2M5U6	psi-mi:holc_ecoli(display_long)|uniprotkb:holC(gene name)|psi-mi:holC(display_short)|uniprotkb:b4259(locus name)|uniprotkb:JW4216(locus name)	psi-mi:hold_ecoli(display_long)|uniprotkb:holD(gene name)|psi-mi:holD(display_short)|uniprotkb:b4372(locus name)|uniprotkb:JW4334(locus name)	psi-mi:"MI:0028"(cosedimentation in solution)	Marceau et al. (2011)	doi:10.1038/emboj.2011.305|pubmed:21857649|imex:IM-16681|mint:MINT-8298659	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7085914|mint:MINT-8299404|imex:IM-16681-6	intact-miscore:0.95
uniprotkb:P28905	uniprotkb:P0AGE0	intact:EBI-549169|uniprotkb:P11649|uniprotkb:Q2M650	intact:EBI-1118620|uniprotkb:P02339|uniprotkb:Q2M6P5	psi-mi:holc_ecoli(display_long)|uniprotkb:holC(gene name)|psi-mi:holC(display_short)|uniprotkb:b4259(locus name)|uniprotkb:JW4216(locus name)	psi-mi:ssb_ecoli(display_long)|uniprotkb:Helix-destabilizing protein(gene name synonym)|uniprotkb:ssb(gene name)|psi-mi:ssb(display_short)|uniprotkb:exrB(gene name synonym)|uniprotkb:lexC(gene name synonym)|uniprotkb:b4059(locus name)|uniprotkb:JW4020(locus name)	psi-mi:"MI:0028"(cosedimentation in solution)	Marceau et al. (2011)	doi:10.1038/emboj.2011.305|pubmed:21857649|imex:IM-16681|mint:MINT-8298659	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7085914|mint:MINT-8299404|imex:IM-16681-6	intact-miscore:0.85
uniprotkb:P37610	uniprotkb:P37610	intact:EBI-1116170|uniprotkb:P77797|uniprotkb:Q2MC57|uniprotkb:Q47540	intact:EBI-1116170|uniprotkb:P77797|uniprotkb:Q2MC57|uniprotkb:Q47540	psi-mi:taud_ecoli(display_long)|uniprotkb:yaiG(gene name synonym)|uniprotkb:2-aminoethanesulfonate dioxygenase(gene name synonym)|uniprotkb:tauD(gene name)|psi-mi:tauD(display_short)|uniprotkb:ssiD(gene name synonym)|uniprotkb:b0368(locus name)|uniprotkb:JW0360(locus name)|uniprotkb:Sulfate starvation-induced protein 3(gene name synonym)	psi-mi:taud_ecoli(display_long)|uniprotkb:yaiG(gene name synonym)|uniprotkb:2-aminoethanesulfonate dioxygenase(gene name synonym)|uniprotkb:tauD(gene name)|psi-mi:tauD(display_short)|uniprotkb:ssiD(gene name synonym)|uniprotkb:b0368(locus name)|uniprotkb:JW0360(locus name)|uniprotkb:Sulfate starvation-induced protein 3(gene name synonym)	psi-mi:"MI:0071"(molecular sieving)	Knauer et al. (2012)	pubmed:22221834|imex:IM-16802|mint:MINT-8299434|doi:10.1111/j.1742-4658.2012.08473|mint:fj-11-0936.r1	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7634098|mint:MINT-8299756|imex:IM-16802-3	intact-miscore:0.44
uniprotkb:P0A6Y5	uniprotkb:P0A6Y5	intact:EBI-562857|uniprotkb:P45803|uniprotkb:Q2M766	intact:EBI-562857|uniprotkb:P45803|uniprotkb:Q2M766	psi-mi:hslo_ecoli(display_long)|uniprotkb:yrfI(gene name synonym)|uniprotkb:Heat shock protein 33(gene name synonym)|uniprotkb:hslO(gene name)|psi-mi:hslO(display_short)|uniprotkb:b3401(locus name)|uniprotkb:JW5692(locus name)	psi-mi:hslo_ecoli(display_long)|uniprotkb:yrfI(gene name synonym)|uniprotkb:Heat shock protein 33(gene name synonym)|uniprotkb:hslO(gene name)|psi-mi:hslO(display_short)|uniprotkb:b3401(locus name)|uniprotkb:JW5692(locus name)	psi-mi:"MI:0071"(molecular sieving)	Lee et al. (2012)	pubmed:22265690|imex:IM-16813|mint:MINT-8302248	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7656517|mint:MINT-8302293|imex:IM-16813-4	intact-miscore:0.62
uniprotkb:P0A6Y5	uniprotkb:P0A6Y5	intact:EBI-562857|uniprotkb:P45803|uniprotkb:Q2M766	intact:EBI-562857|uniprotkb:P45803|uniprotkb:Q2M766	psi-mi:hslo_ecoli(display_long)|uniprotkb:yrfI(gene name synonym)|uniprotkb:Heat shock protein 33(gene name synonym)|uniprotkb:hslO(gene name)|psi-mi:hslO(display_short)|uniprotkb:b3401(locus name)|uniprotkb:JW5692(locus name)	psi-mi:hslo_ecoli(display_long)|uniprotkb:yrfI(gene name synonym)|uniprotkb:Heat shock protein 33(gene name synonym)|uniprotkb:hslO(gene name)|psi-mi:hslO(display_short)|uniprotkb:b3401(locus name)|uniprotkb:JW5692(locus name)	psi-mi:"MI:0071"(molecular sieving)	Lee et al. (2012)	pubmed:22265690|imex:IM-16813|mint:MINT-8302248	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7656545|mint:MINT-8302300|imex:IM-16813-5	intact-miscore:0.62
uniprotkb:P0A6Y5	uniprotkb:P0A6Y5	intact:EBI-562857|uniprotkb:P45803|uniprotkb:Q2M766	intact:EBI-562857|uniprotkb:P45803|uniprotkb:Q2M766	psi-mi:hslo_ecoli(display_long)|uniprotkb:yrfI(gene name synonym)|uniprotkb:Heat shock protein 33(gene name synonym)|uniprotkb:hslO(gene name)|psi-mi:hslO(display_short)|uniprotkb:b3401(locus name)|uniprotkb:JW5692(locus name)	psi-mi:hslo_ecoli(display_long)|uniprotkb:yrfI(gene name synonym)|uniprotkb:Heat shock protein 33(gene name synonym)|uniprotkb:hslO(gene name)|psi-mi:hslO(display_short)|uniprotkb:b3401(locus name)|uniprotkb:JW5692(locus name)	psi-mi:"MI:0077"(nuclear magnetic resonance)	Lee et al. (2012)	pubmed:22265690|imex:IM-16813|mint:MINT-8302248	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7656583|mint:MINT-8302311|imex:IM-16813-3	intact-miscore:0.62
uniprotkb:P0A6Y5	uniprotkb:P0A6Y5	intact:EBI-562857|uniprotkb:P45803|uniprotkb:Q2M766	intact:EBI-562857|uniprotkb:P45803|uniprotkb:Q2M766	psi-mi:hslo_ecoli(display_long)|uniprotkb:yrfI(gene name synonym)|uniprotkb:Heat shock protein 33(gene name synonym)|uniprotkb:hslO(gene name)|psi-mi:hslO(display_short)|uniprotkb:b3401(locus name)|uniprotkb:JW5692(locus name)	psi-mi:hslo_ecoli(display_long)|uniprotkb:yrfI(gene name synonym)|uniprotkb:Heat shock protein 33(gene name synonym)|uniprotkb:hslO(gene name)|psi-mi:hslO(display_short)|uniprotkb:b3401(locus name)|uniprotkb:JW5692(locus name)	psi-mi:"MI:0017"(classical fluorescence spectroscopy)	Lee et al. (2012)	pubmed:22265690|imex:IM-16813|mint:MINT-8302248	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7656623|mint:MINT-8302329|imex:IM-16813-1	intact-miscore:0.62
uniprotkb:P0A6Y5	uniprotkb:P0A6Y5	intact:EBI-562857|uniprotkb:P45803|uniprotkb:Q2M766	intact:EBI-562857|uniprotkb:P45803|uniprotkb:Q2M766	psi-mi:hslo_ecoli(display_long)|uniprotkb:yrfI(gene name synonym)|uniprotkb:Heat shock protein 33(gene name synonym)|uniprotkb:hslO(gene name)|psi-mi:hslO(display_short)|uniprotkb:b3401(locus name)|uniprotkb:JW5692(locus name)	psi-mi:hslo_ecoli(display_long)|uniprotkb:yrfI(gene name synonym)|uniprotkb:Heat shock protein 33(gene name synonym)|uniprotkb:hslO(gene name)|psi-mi:hslO(display_short)|uniprotkb:b3401(locus name)|uniprotkb:JW5692(locus name)	psi-mi:"MI:0017"(classical fluorescence spectroscopy)	Lee et al. (2012)	pubmed:22265690|imex:IM-16813|mint:MINT-8302248	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7656635|mint:MINT-8302342|imex:IM-16813-2	intact-miscore:0.62
uniprotkb:P0ABP8	uniprotkb:P0ABP8	intact:EBI-907568|uniprotkb:P09743|uniprotkb:Q2M5T3	intact:EBI-907568|uniprotkb:P09743|uniprotkb:Q2M5T3	psi-mi:deod_ecoli(display_long)|uniprotkb:deoD(gene name)|psi-mi:deoD(display_short)|uniprotkb:pup(gene name synonym)|uniprotkb:b4384(locus name)|uniprotkb:Inosine phosphorylase(gene name synonym)|uniprotkb:JW4347(locus name)	psi-mi:deod_ecoli(display_long)|uniprotkb:deoD(gene name)|psi-mi:deoD(display_short)|uniprotkb:pup(gene name synonym)|uniprotkb:b4384(locus name)|uniprotkb:Inosine phosphorylase(gene name synonym)|uniprotkb:JW4347(locus name)	psi-mi:"MI:0114"(x-ray crystallography)	Štefanić et al. (2012)	pubmed:22569248|imex:IM-17352|mint:MINT-8328088|doi:10.1016/j.febslet.2012.02.039|mint:d-11-02012	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7844552|mint:MINT-8328126|imex:IM-17352-1	intact-miscore:0.72
uniprotkb:P06609	uniprotkb:P06611	intact:EBI-1033427|uniprotkb:P77197	intact:EBI-1033420	psi-mi:btuc_ecoli(display_long)|uniprotkb:btuC(gene name)|psi-mi:btuC(display_short)|uniprotkb:b1711(locus name)|uniprotkb:JW1701(locus name)	psi-mi:btud_ecoli(display_long)|uniprotkb:btuD(gene name)|psi-mi:btuD(display_short)|uniprotkb:b1709(locus name)|uniprotkb:Vitamin B12-transporting ATPase(gene name synonym)|uniprotkb:JW1699(locus name)	psi-mi:"MI:0114"(x-ray crystallography)	Korkhov et al. (2012)	pubmed:22569249|mint:MINT-8328949|imex:IM-22203	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7845130|imex:IM-22203-1|mint:MINT-8328954|wwpdb:4dbl	intact-miscore:0.93
uniprotkb:P06609	uniprotkb:P37028	intact:EBI-1033427|uniprotkb:P77197	intact:EBI-1118724|uniprotkb:P77436	psi-mi:btuc_ecoli(display_long)|uniprotkb:btuC(gene name)|psi-mi:btuC(display_short)|uniprotkb:b1711(locus name)|uniprotkb:JW1701(locus name)	psi-mi:btuf_ecoli(display_long)|uniprotkb:yadT(gene name synonym)|uniprotkb:btuF(gene name)|psi-mi:btuF(display_short)|uniprotkb:b0158(locus name)|uniprotkb:JW0154(locus name)	psi-mi:"MI:0114"(x-ray crystallography)	Korkhov et al. (2012)	pubmed:22569249|mint:MINT-8328949|imex:IM-22203	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7845130|imex:IM-22203-1|mint:MINT-8328954|wwpdb:4dbl	intact-miscore:0.89
uniprotkb:P0AA04	uniprotkb:P08839	intact:EBI-902853|uniprotkb:P05525|uniprotkb:P07006	intact:EBI-551533	psi-mi:pthp_ecoli(display_long)|uniprotkb:ptsH(gene name)|psi-mi:ptsH(display_short)|uniprotkb:hpr(gene name synonym)|uniprotkb:b2415(locus name)|uniprotkb:Histidine-containing protein(gene name synonym)|uniprotkb:JW2408(locus name)	psi-mi:pt1_ecoli(display_long)|uniprotkb:Phosphotransferase system, enzyme I(gene name synonym)|uniprotkb:ptsI(gene name)|psi-mi:ptsI(display_short)|uniprotkb:b2416(locus name)|uniprotkb:JW2409(locus name)	psi-mi:"MI:0077"(nuclear magnetic resonance)	Yu et al. (2012)	pubmed:22673508|mint:MINT-8368139	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7908536|mint:MINT-8368144	intact-miscore:0.80
uniprotkb:P0A6F5	uniprotkb:P0A6F5	intact:EBI-543750|uniprotkb:P06139|uniprotkb:Q2M6G1	intact:EBI-543750|uniprotkb:P06139|uniprotkb:Q2M6G1	psi-mi:ch60_ecoli(display_long)|uniprotkb:groL(gene name)|psi-mi:groL(display_short)|uniprotkb:groEL(gene name synonym)|uniprotkb:mopA(gene name synonym)|uniprotkb:b4143(locus name)|uniprotkb:JW4103(locus name)|uniprotkb:Protein Cpn60(gene name synonym)|uniprotkb:GroEL protein(gene name synonym)	psi-mi:ch60_ecoli(display_long)|uniprotkb:groL(gene name)|psi-mi:groL(display_short)|uniprotkb:groEL(gene name synonym)|uniprotkb:mopA(gene name synonym)|uniprotkb:b4143(locus name)|uniprotkb:JW4103(locus name)|uniprotkb:Protein Cpn60(gene name synonym)|uniprotkb:GroEL protein(gene name synonym)	psi-mi:"MI:0051"(fluorescence technology)	Chen et al. (2012)	pubmed:22575645|mint:MINT-8339616	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7853537|mint:MINT-8339621	intact-miscore:0.95
uniprotkb:P0A6F5	uniprotkb:P0A6F5	intact:EBI-543750|uniprotkb:P06139|uniprotkb:Q2M6G1	intact:EBI-543750|uniprotkb:P06139|uniprotkb:Q2M6G1	psi-mi:ch60_ecoli(display_long)|uniprotkb:groL(gene name)|psi-mi:groL(display_short)|uniprotkb:groEL(gene name synonym)|uniprotkb:mopA(gene name synonym)|uniprotkb:b4143(locus name)|uniprotkb:JW4103(locus name)|uniprotkb:Protein Cpn60(gene name synonym)|uniprotkb:GroEL protein(gene name synonym)	psi-mi:ch60_ecoli(display_long)|uniprotkb:groL(gene name)|psi-mi:groL(display_short)|uniprotkb:groEL(gene name synonym)|uniprotkb:mopA(gene name synonym)|uniprotkb:b4143(locus name)|uniprotkb:JW4103(locus name)|uniprotkb:Protein Cpn60(gene name synonym)|uniprotkb:GroEL protein(gene name synonym)	psi-mi:"MI:0020"(transmission electron microscopy)	Chen et al. (2012)	pubmed:22575645|mint:MINT-8339616	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7853576|mint:MINT-8339638	intact-miscore:0.95
uniprotkb:P0A6F5	uniprotkb:P0A6F5	intact:EBI-543750|uniprotkb:P06139|uniprotkb:Q2M6G1	intact:EBI-543750|uniprotkb:P06139|uniprotkb:Q2M6G1	psi-mi:ch60_ecoli(display_long)|uniprotkb:groL(gene name)|psi-mi:groL(display_short)|uniprotkb:groEL(gene name synonym)|uniprotkb:mopA(gene name synonym)|uniprotkb:b4143(locus name)|uniprotkb:JW4103(locus name)|uniprotkb:Protein Cpn60(gene name synonym)|uniprotkb:GroEL protein(gene name synonym)	psi-mi:ch60_ecoli(display_long)|uniprotkb:groL(gene name)|psi-mi:groL(display_short)|uniprotkb:groEL(gene name synonym)|uniprotkb:mopA(gene name synonym)|uniprotkb:b4143(locus name)|uniprotkb:JW4103(locus name)|uniprotkb:Protein Cpn60(gene name synonym)|uniprotkb:GroEL protein(gene name synonym)	psi-mi:"MI:0016"(circular dichroism)	Chen et al. (2012)	pubmed:22575645|mint:MINT-8339616	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7853615|mint:MINT-8339653	intact-miscore:0.95
uniprotkb:P0A6F5	uniprotkb:P0A6F5	intact:EBI-543750|uniprotkb:P06139|uniprotkb:Q2M6G1	intact:EBI-543750|uniprotkb:P06139|uniprotkb:Q2M6G1	psi-mi:ch60_ecoli(display_long)|uniprotkb:groL(gene name)|psi-mi:groL(display_short)|uniprotkb:groEL(gene name synonym)|uniprotkb:mopA(gene name synonym)|uniprotkb:b4143(locus name)|uniprotkb:JW4103(locus name)|uniprotkb:Protein Cpn60(gene name synonym)|uniprotkb:GroEL protein(gene name synonym)	psi-mi:ch60_ecoli(display_long)|uniprotkb:groL(gene name)|psi-mi:groL(display_short)|uniprotkb:groEL(gene name synonym)|uniprotkb:mopA(gene name synonym)|uniprotkb:b4143(locus name)|uniprotkb:JW4103(locus name)|uniprotkb:Protein Cpn60(gene name synonym)|uniprotkb:GroEL protein(gene name synonym)	psi-mi:"MI:0077"(nuclear magnetic resonance)	Chen et al. (2012)	pubmed:22575645|mint:MINT-8339616	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7853697|mint:MINT-8339672	intact-miscore:0.95
uniprotkb:P0AGE0	uniprotkb:P27296	intact:EBI-1118620|uniprotkb:P02339|uniprotkb:Q2M6P5	intact:EBI-1114590	psi-mi:ssb_ecoli(display_long)|uniprotkb:Helix-destabilizing protein(gene name synonym)|uniprotkb:ssb(gene name)|psi-mi:ssb(display_short)|uniprotkb:exrB(gene name synonym)|uniprotkb:lexC(gene name synonym)|uniprotkb:b4059(locus name)|uniprotkb:JW4020(locus name)	psi-mi:ding_ecoli(display_long)|uniprotkb:dinG(gene name)|psi-mi:dinG(display_short)|uniprotkb:rarB(gene name synonym)|uniprotkb:b0799(locus name)|uniprotkb:JW0784(locus name)	psi-mi:"MI:0071"(molecular sieving)	Cheng et al. (2012)	pubmed:23036643|mint:MINT-8393525	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8074570|mint:MINT-8393580	intact-miscore:0.56
uniprotkb:P0AGE0	uniprotkb:P0AGE0	intact:EBI-1118620|uniprotkb:P02339|uniprotkb:Q2M6P5	intact:EBI-1118620|uniprotkb:P02339|uniprotkb:Q2M6P5	psi-mi:ssb_ecoli(display_long)|uniprotkb:Helix-destabilizing protein(gene name synonym)|uniprotkb:ssb(gene name)|psi-mi:ssb(display_short)|uniprotkb:exrB(gene name synonym)|uniprotkb:lexC(gene name synonym)|uniprotkb:b4059(locus name)|uniprotkb:JW4020(locus name)	psi-mi:ssb_ecoli(display_long)|uniprotkb:Helix-destabilizing protein(gene name synonym)|uniprotkb:ssb(gene name)|psi-mi:ssb(display_short)|uniprotkb:exrB(gene name synonym)|uniprotkb:lexC(gene name synonym)|uniprotkb:b4059(locus name)|uniprotkb:JW4020(locus name)	psi-mi:"MI:0071"(molecular sieving)	Cheng et al. (2012)	pubmed:23036643|mint:MINT-8393525	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8074588|mint:MINT-8393671	intact-miscore:0.44
uniprotkb:P27296	uniprotkb:P0AGE0	intact:EBI-1114590	intact:EBI-1118620|uniprotkb:P02339|uniprotkb:Q2M6P5	psi-mi:ding_ecoli(display_long)|uniprotkb:dinG(gene name)|psi-mi:dinG(display_short)|uniprotkb:rarB(gene name synonym)|uniprotkb:b0799(locus name)|uniprotkb:JW0784(locus name)	psi-mi:ssb_ecoli(display_long)|uniprotkb:Helix-destabilizing protein(gene name synonym)|uniprotkb:ssb(gene name)|psi-mi:ssb(display_short)|uniprotkb:exrB(gene name synonym)|uniprotkb:lexC(gene name synonym)|uniprotkb:b4059(locus name)|uniprotkb:JW4020(locus name)	psi-mi:"MI:0028"(cosedimentation in solution)	Cheng et al. (2012)	pubmed:23036643|mint:MINT-8393525	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8074622|mint:MINT-8393690	intact-miscore:0.56
uniprotkb:P75958	uniprotkb:P0A912	intact:EBI-1125190	intact:EBI-1124760|uniprotkb:P07176	psi-mi:lole_ecoli(display_long)|uniprotkb:lolE(gene name)|psi-mi:lolE(display_short)|uniprotkb:b1118(locus name)|uniprotkb:JW1104(locus name)|uniprotkb:ycfW(gene name synonym)	psi-mi:pal_ecoli(display_long)|uniprotkb:pal(gene name)|psi-mi:pal(display_short)|uniprotkb:excC(gene name synonym)|uniprotkb:b0741(locus name)|uniprotkb:JW0731(locus name)|uniprotkb:Tol-Pal system lipoprotein Pal(gene name synonym)	psi-mi:"MI:0030"(cross-linking study)	Mizutani et al. (2013)	pubmed:23187171|mint:MINT-8401547	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8174382|mint:MINT-8401665	intact-miscore:0.54
uniprotkb:P0A912	uniprotkb:P0A912	intact:EBI-1124760|uniprotkb:P07176	intact:EBI-1124760|uniprotkb:P07176	psi-mi:pal_ecoli(display_long)|uniprotkb:pal(gene name)|psi-mi:pal(display_short)|uniprotkb:excC(gene name synonym)|uniprotkb:b0741(locus name)|uniprotkb:JW0731(locus name)|uniprotkb:Tol-Pal system lipoprotein Pal(gene name synonym)	psi-mi:pal_ecoli(display_long)|uniprotkb:pal(gene name)|psi-mi:pal(display_short)|uniprotkb:excC(gene name synonym)|uniprotkb:b0741(locus name)|uniprotkb:JW0731(locus name)|uniprotkb:Tol-Pal system lipoprotein Pal(gene name synonym)	psi-mi:"MI:0030"(cross-linking study)	Mizutani et al. (2013)	pubmed:23187171|mint:MINT-8401547	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	taxid:83333(ecoli)|taxid:83333("Escherichia coli (strain K12)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8174424|mint:MINT-8401696	intact-miscore:0.44
