#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)	Expansion method(s)	Biological role(s) interactor A	Biological role(s) interactor B	Experimental role(s) interactor A	Experimental role(s) interactor B	Type(s) interactor A	Type(s) interactor B	Xref(s) interactor A	Xref(s) interactor B	Interaction Xref(s)	Annotation(s) interactor A	Annotation(s) interactor B	Interaction annotation(s)	Host organism(s)	Interaction parameter(s)	Creation date	Update date	Checksum(s) interactor A	Checksum(s) interactor B	Interaction Checksum(s)	Negative	Feature(s) interactor A	Feature(s) interactor B	Stoichiometry(s) interactor A	Stoichiometry(s) interactor B	Identification method participant A	Identification method participant B
uniprotkb:Q9HUM0	uniprotkb:Q9HUM0	entrezgene/locuslink:878015|uniprotkb:Q9HUM0|rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|irogid:21833262	entrezgene/locuslink:878015|uniprotkb:Q9HUM0|rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|irogid:21833262	hgnc:hfq|uniprotkb:HFQ_PSEAE|crogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|icrogid:21833262	hgnc:hfq|uniprotkb:HFQ_PSEAE|crogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|icrogid:21833262	-	-	pubmed:15681864	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)	bind:307054|rigid:tvzkiSLlX/APZg2boGjb4sLa8Mw|edgetype:X	hpr:1|lpr:1|np:1	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964	rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964	rigid:tvzkiSLlX/APZg2boGjb4sLa8Mw	false	-	-	-	-	-	-
uniprotkb:Q9HUM0	uniprotkb:Q9HUM0	entrezgene/locuslink:878015|uniprotkb:Q9HUM0|rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|irogid:21833262	entrezgene/locuslink:878015|uniprotkb:Q9HUM0|rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|irogid:21833262	hgnc:hfq|uniprotkb:HFQ_PSEAE|crogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|icrogid:21833262	hgnc:hfq|uniprotkb:HFQ_PSEAE|crogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|icrogid:21833262	-	-	pubmed:15681864	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)	bind:307055|rigid:tvzkiSLlX/APZg2boGjb4sLa8Mw|edgetype:X	hpr:1|lpr:1|np:1	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964	rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964	rigid:tvzkiSLlX/APZg2boGjb4sLa8Mw	false	-	-	-	-	-	-
uniprotkb:Q9HUM0	uniprotkb:Q9HUM0	entrezgene/locuslink:878015|uniprotkb:Q9HUM0|rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|irogid:21833262	entrezgene/locuslink:878015|uniprotkb:Q9HUM0|rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|irogid:21833262	hgnc:hfq|uniprotkb:HFQ_PSEAE|crogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|icrogid:21833262	hgnc:hfq|uniprotkb:HFQ_PSEAE|crogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|icrogid:21833262	-	-	pubmed:15681864	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)	bind:307051|rigid:tvzkiSLlX/APZg2boGjb4sLa8Mw|edgetype:X	hpr:1|lpr:1|np:1	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964	rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964	rigid:tvzkiSLlX/APZg2boGjb4sLa8Mw	false	-	-	-	-	-	-
uniprotkb:Q9HUM0	uniprotkb:Q9HUM0	entrezgene/locuslink:878015|uniprotkb:Q9HUM0|rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|irogid:21833262	entrezgene/locuslink:878015|uniprotkb:Q9HUM0|rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|irogid:21833262	hgnc:hfq|uniprotkb:HFQ_PSEAE|crogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|icrogid:21833262	hgnc:hfq|uniprotkb:HFQ_PSEAE|crogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|icrogid:21833262	-	-	pubmed:15681864	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)	bind:307056|rigid:tvzkiSLlX/APZg2boGjb4sLa8Mw|edgetype:X	hpr:1|lpr:1|np:1	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964	rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964	rigid:tvzkiSLlX/APZg2boGjb4sLa8Mw	false	-	-	-	-	-	-
uniprotkb:Q9HUM0	uniprotkb:Q9HUM0	entrezgene/locuslink:878015|uniprotkb:Q9HUM0|rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|irogid:21833262	entrezgene/locuslink:878015|uniprotkb:Q9HUM0|rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|irogid:21833262	hgnc:hfq|uniprotkb:HFQ_PSEAE|crogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|icrogid:21833262	hgnc:hfq|uniprotkb:HFQ_PSEAE|crogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964|icrogid:21833262	-	-	pubmed:15681864	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)	bind:307053|rigid:tvzkiSLlX/APZg2boGjb4sLa8Mw|edgetype:X	hpr:1|lpr:1|np:1	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964	rogid:+XRNStcKYH0ax66T/7juYtRU6Qc208964	rigid:tvzkiSLlX/APZg2boGjb4sLa8Mw	false	-	-	-	-	-	-
uniprotkb:Q9I747	uniprotkb:Q9I747	entrezgene/locuslink:879446|uniprotkb:Q9I747|rogid:e04FlRUdIETM7BJWHOboAdgto0I208964|irogid:42603225	entrezgene/locuslink:879446|uniprotkb:Q9I747|rogid:e04FlRUdIETM7BJWHOboAdgto0I208964|irogid:42603225	hgnc:hcp1|uniprotkb:HCP1_PSEAE|crogid:e04FlRUdIETM7BJWHOboAdgto0I208964|icrogid:42603225	hgnc:hcp1|uniprotkb:HCP1_PSEAE|crogid:e04FlRUdIETM7BJWHOboAdgto0I208964|icrogid:42603225	psi-mi:"MI:0071"(molecular sieving)	-	pubmed:18310321	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0465"(dip)	dip:DIP-59312E|rigid:JT13zxAgkExSIFfZG5hN7irqGRc|edgetype:Y	hpr:1|lpr:1|np:1	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:e04FlRUdIETM7BJWHOboAdgto0I208964	rogid:e04FlRUdIETM7BJWHOboAdgto0I208964	rigid:JT13zxAgkExSIFfZG5hN7irqGRc	false	-	-	-	-	-	-
uniprotkb:Q9I747	uniprotkb:Q9I747	entrezgene/locuslink:879446|uniprotkb:Q9I747|rogid:e04FlRUdIETM7BJWHOboAdgto0I208964|irogid:42603225	entrezgene/locuslink:879446|uniprotkb:Q9I747|rogid:e04FlRUdIETM7BJWHOboAdgto0I208964|irogid:42603225	hgnc:hcp1|uniprotkb:HCP1_PSEAE|crogid:e04FlRUdIETM7BJWHOboAdgto0I208964|icrogid:42603225	hgnc:hcp1|uniprotkb:HCP1_PSEAE|crogid:e04FlRUdIETM7BJWHOboAdgto0I208964|icrogid:42603225	psi-mi:"MI:0020"(transmission electron microscopy)	-	pubmed:18310321	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0465"(dip)	dip:DIP-59312E|rigid:JT13zxAgkExSIFfZG5hN7irqGRc|edgetype:Y	hpr:1|lpr:1|np:1	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:e04FlRUdIETM7BJWHOboAdgto0I208964	rogid:e04FlRUdIETM7BJWHOboAdgto0I208964	rigid:JT13zxAgkExSIFfZG5hN7irqGRc	false	-	-	-	-	-	-
uniprotkb:Q9I747	uniprotkb:Q9I747	entrezgene/locuslink:879446|uniprotkb:Q9I747|rogid:e04FlRUdIETM7BJWHOboAdgto0I208964|irogid:42603225	entrezgene/locuslink:879446|uniprotkb:Q9I747|rogid:e04FlRUdIETM7BJWHOboAdgto0I208964|irogid:42603225	hgnc:hcp1|uniprotkb:HCP1_PSEAE|crogid:e04FlRUdIETM7BJWHOboAdgto0I208964|icrogid:42603225	hgnc:hcp1|uniprotkb:HCP1_PSEAE|crogid:e04FlRUdIETM7BJWHOboAdgto0I208964|icrogid:42603225	psi-mi:"MI:0808"(comigration in sds page)	-	pubmed:18310321	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0465"(dip)	dip:DIP-59312E|rigid:JT13zxAgkExSIFfZG5hN7irqGRc|edgetype:Y	hpr:1|lpr:1|np:1	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:e04FlRUdIETM7BJWHOboAdgto0I208964	rogid:e04FlRUdIETM7BJWHOboAdgto0I208964	rigid:JT13zxAgkExSIFfZG5hN7irqGRc	false	-	-	-	-	-	-
uniprotkb:Q9I747	uniprotkb:Q9I747	entrezgene/locuslink:879446|uniprotkb:Q9I747|rogid:e04FlRUdIETM7BJWHOboAdgto0I208964|irogid:42603225	entrezgene/locuslink:879446|uniprotkb:Q9I747|rogid:e04FlRUdIETM7BJWHOboAdgto0I208964|irogid:42603225	hgnc:hcp1|uniprotkb:HCP1_PSEAE|crogid:e04FlRUdIETM7BJWHOboAdgto0I208964|icrogid:42603225	hgnc:hcp1|uniprotkb:HCP1_PSEAE|crogid:e04FlRUdIETM7BJWHOboAdgto0I208964|icrogid:42603225	psi-mi:"MI:0071"(molecular sieving)	ballister-2008-1	pubmed:18310321	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0469"(intact)	intact:EBI-15689400|rigid:JT13zxAgkExSIFfZG5hN7irqGRc|edgetype:Y	hpr:1|lpr:1|np:1	none:none	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:562(Escherichia coli)	-	2018/01/22	2018/01/22	rogid:e04FlRUdIETM7BJWHOboAdgto0I208964	rogid:e04FlRUdIETM7BJWHOboAdgto0I208964	rigid:JT13zxAgkExSIFfZG5hN7irqGRc	false	-	-	-	-	-	-
uniprotkb:Q9I747	uniprotkb:Q9I747	entrezgene/locuslink:879446|uniprotkb:Q9I747|rogid:e04FlRUdIETM7BJWHOboAdgto0I208964|irogid:42603225	entrezgene/locuslink:879446|uniprotkb:Q9I747|rogid:e04FlRUdIETM7BJWHOboAdgto0I208964|irogid:42603225	hgnc:hcp1|uniprotkb:HCP1_PSEAE|crogid:e04FlRUdIETM7BJWHOboAdgto0I208964|icrogid:42603225	hgnc:hcp1|uniprotkb:HCP1_PSEAE|crogid:e04FlRUdIETM7BJWHOboAdgto0I208964|icrogid:42603225	psi-mi:"MI:0020"(transmission electron microscopy)	ballister-2008-2	pubmed:18310321	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0469"(intact)	intact:EBI-15689416|rigid:JT13zxAgkExSIFfZG5hN7irqGRc|edgetype:Y	hpr:1|lpr:1|np:1	none:none	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:562(Escherichia coli)	-	2018/01/22	2018/01/22	rogid:e04FlRUdIETM7BJWHOboAdgto0I208964	rogid:e04FlRUdIETM7BJWHOboAdgto0I208964	rigid:JT13zxAgkExSIFfZG5hN7irqGRc	false	-	-	-	-	-	-
uniprotkb:Q9I747	uniprotkb:Q9I747	entrezgene/locuslink:879446|uniprotkb:Q9I747|rogid:e04FlRUdIETM7BJWHOboAdgto0I208964|irogid:42603225	entrezgene/locuslink:879446|uniprotkb:Q9I747|rogid:e04FlRUdIETM7BJWHOboAdgto0I208964|irogid:42603225	hgnc:hcp1|uniprotkb:HCP1_PSEAE|crogid:e04FlRUdIETM7BJWHOboAdgto0I208964|icrogid:42603225	hgnc:hcp1|uniprotkb:HCP1_PSEAE|crogid:e04FlRUdIETM7BJWHOboAdgto0I208964|icrogid:42603225	psi-mi:"MI:0808"(comigration in sds page)	ballister-2008-3	pubmed:18310321	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0469"(intact)	intact:EBI-15689432|rigid:JT13zxAgkExSIFfZG5hN7irqGRc|edgetype:Y	hpr:1|lpr:1|np:1	none:none	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:562(Escherichia coli)	-	2018/01/22	2018/01/22	rogid:e04FlRUdIETM7BJWHOboAdgto0I208964	rogid:e04FlRUdIETM7BJWHOboAdgto0I208964	rigid:JT13zxAgkExSIFfZG5hN7irqGRc	false	-	-	-	-	-	-
uniprotkb:Q9I5U4	uniprotkb:Q9I5U4	entrezgene/locuslink:880733|uniprotkb:Q9I5U4|rogid:35JTLOB8NEU5u5qzs/0DK/76Nxs208964|irogid:24107443	entrezgene/locuslink:880733|uniprotkb:Q9I5U4|rogid:35JTLOB8NEU5u5qzs/0DK/76Nxs208964|irogid:24107443	hgnc:pdxA|uniprotkb:PDXA_PSEAE|crogid:35JTLOB8NEU5u5qzs/0DK/76Nxs208964|icrogid:24107443	hgnc:pdxA|uniprotkb:PDXA_PSEAE|crogid:35JTLOB8NEU5u5qzs/0DK/76Nxs208964|icrogid:24107443	-	-	-	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0462"(bind)	bind:310039|rigid:cygrCqVJAQqwKpxnsYkhust7fMA|edgetype:X	-	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:35JTLOB8NEU5u5qzs/0DK/76Nxs208964	rogid:35JTLOB8NEU5u5qzs/0DK/76Nxs208964	rigid:cygrCqVJAQqwKpxnsYkhust7fMA	false	-	-	-	-	-	-
uniprotkb:Q9I5U4	uniprotkb:Q9I5U4	entrezgene/locuslink:880733|uniprotkb:Q9I5U4|rogid:35JTLOB8NEU5u5qzs/0DK/76Nxs208964|irogid:24107443	entrezgene/locuslink:880733|uniprotkb:Q9I5U4|rogid:35JTLOB8NEU5u5qzs/0DK/76Nxs208964|irogid:24107443	hgnc:pdxA|uniprotkb:PDXA_PSEAE|crogid:35JTLOB8NEU5u5qzs/0DK/76Nxs208964|icrogid:24107443	hgnc:pdxA|uniprotkb:PDXA_PSEAE|crogid:35JTLOB8NEU5u5qzs/0DK/76Nxs208964|icrogid:24107443	psi-mi:"MI:0114"(x-ray crystallography)	-	-	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	-	psi-mi:"MI:0000"(bind_translation)	bind:310039|rigid:cygrCqVJAQqwKpxnsYkhust7fMA|edgetype:X	-	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:35JTLOB8NEU5u5qzs/0DK/76Nxs208964	rogid:35JTLOB8NEU5u5qzs/0DK/76Nxs208964	rigid:cygrCqVJAQqwKpxnsYkhust7fMA	false	-	-	-	-	-	-
uniprotkb:P26480	uniprotkb:P15275	entrezgene/locuslink:882038|uniprotkb:P26480|rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|irogid:24565139	entrezgene/locuslink:879719|uniprotkb:P15275|rogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964|irogid:40822925	hgnc:rpoD|uniprotkb:RPOD_PSEAE|crogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964|icrogid:24565139	hgnc:algQ|uniprotkb:ALGQ_PSEAE|crogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964|icrogid:40822925	psi-mi:"MI:0018"(two hybrid)	dove-2001-1	pubmed:11591686	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(intact)	intact:EBI-2124638|rigid:gi5EpzwS26KWSXYH8fh90NNVQIg|edgetype:X	hpr:6|lpr:6|np:1	none:none	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:83333(Escherichia coli K-12)	-	2018/01/22	2018/01/22	rogid:40RLoV6gLPJnSH1vDt1VyBT8Evg208964	rogid:aT9VpS4azujW9FcQ8M9IzK/R/Oo208964	rigid:gi5EpzwS26KWSXYH8fh90NNVQIg	false	-	-	-	-	-	-
uniprotkb:Q9HXT9	uniprotkb:Q9HXT9	entrezgene/locuslink:878337|refseq:NP_252391|uniprotkb:Q9HXT9|rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|irogid:1177496	entrezgene/locuslink:878337|refseq:NP_252391|uniprotkb:Q9HXT9|rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|irogid:1177496	hgnc:wspR|uniprotkb:Q9HXT9_PSEAE|crogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|icrogid:1177496	hgnc:wspR|uniprotkb:Q9HXT9_PSEAE|crogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|icrogid:1177496	psi-mi:"MI:0067"(light scattering)	-	pubmed:18366254	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0465"(dip)	dip:DIP-59242E|rigid:WwW8YDLTP/BjfqgRut0t1pI0u24|edgetype:Y	hpr:1|lpr:1|np:1	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964	rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964	rigid:WwW8YDLTP/BjfqgRut0t1pI0u24	false	-	-	-	-	-	-
uniprotkb:Q9HXT9	uniprotkb:Q9HXT9	entrezgene/locuslink:878337|refseq:NP_252391|uniprotkb:Q9HXT9|rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|irogid:1177496	entrezgene/locuslink:878337|refseq:NP_252391|uniprotkb:Q9HXT9|rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|irogid:1177496	hgnc:wspR|uniprotkb:Q9HXT9_PSEAE|crogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|icrogid:1177496	hgnc:wspR|uniprotkb:Q9HXT9_PSEAE|crogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|icrogid:1177496	psi-mi:"MI:0114"(x-ray crystallography)	-	pubmed:18366254	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0465"(dip)	dip:DIP-59242E|rigid:WwW8YDLTP/BjfqgRut0t1pI0u24|edgetype:Y	hpr:1|lpr:1|np:1	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964	rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964	rigid:WwW8YDLTP/BjfqgRut0t1pI0u24	false	-	-	-	-	-	-
uniprotkb:Q9HXT9	uniprotkb:Q9HXT9	entrezgene/locuslink:878337|refseq:NP_252391|uniprotkb:Q9HXT9|rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|irogid:1177496	entrezgene/locuslink:878337|refseq:NP_252391|uniprotkb:Q9HXT9|rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|irogid:1177496	hgnc:wspR|uniprotkb:Q9HXT9_PSEAE|crogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|icrogid:1177496	hgnc:wspR|uniprotkb:Q9HXT9_PSEAE|crogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|icrogid:1177496	psi-mi:"MI:0071"(molecular sieving)	-	pubmed:18366254	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0465"(dip)	dip:DIP-59242E|rigid:WwW8YDLTP/BjfqgRut0t1pI0u24|edgetype:Y	hpr:1|lpr:1|np:1	none:none	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0000"(unspecified)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	-	-	2018/01/22	2018/01/22	rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964	rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964	rigid:WwW8YDLTP/BjfqgRut0t1pI0u24	false	-	-	-	-	-	-
uniprotkb:Q9HXT9	uniprotkb:Q9HXT9	entrezgene/locuslink:878337|refseq:NP_252391|uniprotkb:Q9HXT9|rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|irogid:1177496	entrezgene/locuslink:878337|refseq:NP_252391|uniprotkb:Q9HXT9|rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|irogid:1177496	hgnc:wspR|uniprotkb:Q9HXT9_PSEAE|crogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|icrogid:1177496	hgnc:wspR|uniprotkb:Q9HXT9_PSEAE|crogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964|icrogid:1177496	psi-mi:"MI:0071"(molecular sieving)	de-2008-10	pubmed:18366254	taxid:208964(Pseudomonas aeruginosa PAO1)	taxid:208964(Pseudomonas aeruginosa PAO1)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0469"(intact)	intact:EBI-15694937|rigid:WwW8YDLTP/BjfqgRut0t1pI0u24|edgetype:Y	hpr:1|lpr:1|np:1	none:none	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0326"(protein)	psi-mi:"MI:0326"(protein)	-	-	-	-	-	-	taxid:562(Escherichia coli)	-	2018/01/22	2018/01/22	rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964	rogid:b5JXhzRe3QGwpV+xGaNlCB5119s208964	rigid:WwW8YDLTP/BjfqgRut0t1pI0u24	false	-	-	-	-	-	-
